TractFIPS,StateAbbr,obesity,diabetes,hypertension,chd,physical_inactivity,burden
26135970500,MI,36.4,12.4,38.8,8.4,,0.609249
26163531100,MI,50.7,24.0,53.4,10.1,,2.223526
36091060102,NY,31.0,8.8,28.8,5.7,,-0.306163
36103124101,NY,30.2,8.6,29.2,5.2,,-0.382674
49047968200,UT,39.0,9.1,30.1,5.2,,-0.081462
51059480402,VA,24.2,8.0,28.6,4.1,,-0.720801
51041100409,VA,35.8,8.6,32.3,4.3,,-0.235558
05139950100,AR,39.6,14.0,43.4,7.6,,0.826206
34013013500,NJ,24.3,7.3,24.3,4.5,,-0.831152
05131001304,AR,35.5,10.0,36.3,6.2,,0.147633
39173020401,OH,37.8,11.1,35.8,7.0,,0.344531
36059412500,NY,25.3,7.3,25.9,4.3,,-0.780142
06065042014,CA,32.6,7.8,22.3,3.1,,-0.776309
06073016902,CA,26.6,10.9,28.4,5.9,,-0.308133
34039032901,NJ,25.5,10.0,29.7,5.3,,-0.416456
44007013102,RI,29.6,8.3,30.1,5.1,,-0.401621
22073010700,LA,51.9,24.2,51.5,8.8,,2.074609
08123001600,CO,29.1,7.7,25.7,4.8,,-0.602327
17197880411,IL,32.7,9.2,32.8,5.6,,-0.136576
27037061007,MN,32.7,6.7,23.0,3.6,,-0.758625
35025000504,NM,36.0,8.2,29.3,4.6,,-0.301862
51187020602,VA,37.2,9.3,30.4,4.8,,-0.156886
55079185500,WI,50.2,18.2,46.3,7.1,,1.377357
25025140400,MA,32.0,13.3,36.6,5.7,,0.178788
06073001000,CA,22.9,6.0,18.4,2.8,,-1.288174
17167002802,IL,38.5,9.4,27.7,4.3,,-0.243723
34005702210,NJ,36.1,10.1,31.8,5.0,,-0.084850
37153970800,NC,40.5,14.9,39.5,7.4,,0.770048
42071011503,PA,36.3,9.1,29.9,5.7,,-0.109350
23001020400,ME,44.3,12.7,35.6,7.8,,0.695564
06037503104,CA,32.7,11.5,24.0,4.1,,-0.420225
28117950300,MS,41.6,14.7,42.5,8.1,,0.949606
36073401200,NY,42.2,13.5,39.2,7.6,,0.756831
06037261102,CA,23.2,8.7,29.4,5.0,,-0.591988
13279970500,GA,43.0,15.1,39.8,7.6,,0.881633
13215010703,GA,47.7,20.1,49.2,6.7,,1.444965
25009206900,MA,37.4,16.4,40.7,9.9,,1.066651
25025080100,MA,31.6,10.3,28.4,4.7,,-0.328533
15003010901,HI,26.8,7.7,27.9,4.3,,-0.660807
19071970200,IA,38.9,11.5,35.2,7.6,,0.445537
26163533000,MI,46.5,24.1,55.7,11.5,,2.325325
36061018800,NY,26.8,11.5,25.8,4.9,,-0.450901
37051003204,NC,41.3,11.6,33.8,4.5,,0.143962
39113020601,OH,35.0,11.1,35.6,7.3,,0.292118
48451000200,TX,40.3,13.3,35.5,6.7,,0.492126
53053071704,WA,39.6,10.6,27.4,3.9,,-0.200105
17201004300,IL,38.5,8.8,31.0,5.3,,-0.075885
29095006000,MO,52.7,25.4,55.2,10.0,,2.394083
34005702209,NJ,36.9,10.3,32.6,5.5,,0.024916
36049950500,NY,43.4,10.8,33.1,6.1,,0.314885
39035110901,OH,42.0,16.0,39.8,8.3,,0.977274
55079170500,WI,34.7,11.7,39.4,9.1,,0.616178
35049001301,NM,25.7,7.2,19.1,3.0,,-1.103566
48029170200,TX,48.6,24.7,41.2,10.1,,1.863282
04015951800,AZ,39.6,14.6,34.1,8.1,,0.654761
17089854002,IL,37.4,10.0,31.5,5.3,,-0.029107
26099244000,MI,35.2,9.4,35.6,6.8,,0.152736
08014031100,CO,23.3,3.3,14.3,2.0,,-1.621469
39103415400,OH,40.5,10.8,33.1,6.6,,0.286868
46063968700,SD,36.3,9.6,31.4,6.2,,0.013157
51087200600,VA,36.9,9.1,31.5,4.4,,-0.188974
29097011000,MO,42.6,11.5,33.8,6.3,,0.370687
05119000200,AR,46.9,17.3,48.7,7.8,,1.378108
06111008001,CA,27.7,9.4,28.2,4.6,,-0.503606
17093890201,IL,34.1,8.7,28.2,4.6,,-0.359512
47163043000,TN,37.6,13.9,39.9,8.3,,0.743064
48201421402,TX,47.7,14.3,28.9,4.5,,0.333928
10003012000,DE,34.8,11.8,35.5,6.6,,0.245164
26099263700,MI,40.6,10.7,35.1,6.4,,0.318097
49035114200,UT,29.8,7.8,25.4,3.7,,-0.704737
06059001802,CA,31.0,10.6,25.1,4.4,,-0.453504
11001009904,DC,35.4,12.9,38.0,4.7,,0.184187
26125192200,MI,27.2,6.3,26.7,4.0,,-0.790055
29037060301,MO,36.9,9.4,33.2,5.7,,0.015145
29095014604,MO,35.3,9.8,32.2,5.8,,-0.025724
33013003006,NH,30.2,7.0,25.0,4.5,,-0.660466
36047014200,NY,21.0,7.5,22.2,4.2,,-1.004779
37001020100,NC,38.1,12.8,36.0,7.0,,0.449412
19061000600,IA,32.4,7.9,23.2,4.4,,-0.610717
24009860300,MD,36.8,10.5,34.6,4.7,,0.001434
24031700828,MD,20.9,6.8,24.6,3.3,,-1.076107
26099251000,MI,35.9,9.2,34.3,6.4,,0.082496
47121960200,TN,37.9,13.7,39.6,8.2,,0.721727
06037197410,CA,25.9,8.4,23.1,3.5,,-0.868705
06085504413,CA,13.9,11.1,26.1,4.3,,-0.894853
30091090200,MT,32.3,10.4,35.8,7.6,,0.216225
37081016306,NC,31.8,7.9,27.3,3.8,,-0.579179
08123002207,CO,27.1,5.2,20.8,3.1,,-1.112768
25001012602,MA,32.6,9.7,30.3,6.1,,-0.127755
51107611005,VA,32.3,5.8,22.6,2.4,,-0.959275
06053013400,CA,22.6,8.7,28.8,5.2,,-0.603941
15003008926,HI,25.4,4.9,18.7,2.1,,-1.343649
16079960300,ID,39.6,13.8,37.8,8.7,,0.779620
29105960100,MO,40.2,12.9,38.8,7.9,,0.689504
36005042400,NY,32.8,14.1,37.9,5.7,,0.280245
36059302600,NY,25.0,8.7,26.6,4.7,,-0.651071
37135011101,NC,33.0,10.9,32.8,5.5,,-0.048082
42017105006,PA,30.6,7.7,28.1,5.0,,-0.471590
36013036800,NY,37.5,12.6,35.2,7.1,,0.410386
36015010900,NY,32.1,10.1,32.6,6.4,,-0.024290
37123960402,NC,36.9,14.7,41.4,8.3,,0.807526
45063021023,SC,37.0,7.6,26.7,3.7,,-0.475215
48113011001,TX,44.7,19.2,48.4,7.2,,1.343855
01113030800,AL,55.1,25.8,56.1,9.5,,2.454234
05143011004,AR,33.6,11.3,38.9,7.8,,0.408776
17039971500,IL,36.8,10.2,34.5,6.3,,0.156147
26077006701,MI,36.5,9.8,31.6,6.3,,0.045901
26125191100,MI,30.0,5.9,24.7,4.0,,-0.787448
36055013203,NY,31.5,11.8,34.1,6.6,,0.112784
36103122602,NY,31.0,10.5,33.5,6.5,,0.001673
06013350000,CA,21.7,7.4,24.5,4.2,,-0.926532
13139001002,GA,37.2,10.2,31.8,5.2,,-0.026623
26163588200,MI,36.0,8.8,30.4,4.2,,-0.282699
36047051400,NY,30.2,11.7,28.9,4.2,,-0.333800
39041011520,OH,38.9,9.0,30.6,4.8,,-0.119163
40109106301,OK,51.9,21.4,48.5,7.9,,1.744267
48201332800,TX,44.4,15.9,32.2,6.1,,0.590797
08101000300,CO,50.6,15.6,34.2,6.7,,0.871083
15003004800,HI,21.4,12.3,31.2,5.1,,-0.389957
18089041700,IN,42.6,13.0,33.8,6.3,,0.450833
19099040300,IA,36.1,10.2,32.7,6.7,,0.129792
32003002835,NV,30.3,8.6,26.8,4.0,,-0.576483
47157020831,TN,30.8,8.5,30.1,4.4,,-0.432817
06079010101,CA,29.1,9.5,30.4,5.7,,-0.278303
13103030303,GA,38.2,9.8,33.1,5.2,,0.016390
37031970200,NC,35.0,14.1,40.1,9.3,,0.794006
54011000101,WV,46.6,16.9,45.2,10.3,,1.522349
01101001700,AL,34.5,12.6,38.5,7.0,,0.405916
25017337102,MA,25.3,7.9,28.0,5.3,,-0.581442
25025100601,MA,24.4,8.5,26.2,4.2,,-0.744080
22119031700,LA,54.3,25.4,55.2,10.5,,2.493680
34039036400,NJ,22.2,6.6,24.6,4.2,,-0.952326
36121970900,NY,38.2,9.6,31.3,5.7,,0.010044
40031000502,OK,43.4,10.0,35.2,4.3,,0.135135
06101050603,CA,29.0,11.1,33.3,6.6,,-0.017684
36081063900,NY,26.6,9.3,26.9,5.1,,-0.521947
48481740800,TX,41.9,15.5,36.1,7.4,,0.747586
18001030600,IN,37.4,11.6,35.0,7.0,,0.337733
31027977200,NE,37.3,10.5,35.2,7.2,,0.303355
41039003202,OR,34.2,8.7,28.3,5.2,,-0.288838
48121021630,TX,32.9,8.7,27.5,3.4,,-0.543076
48453001754,TX,25.1,6.6,23.5,3.8,,-0.943948
48453002410,TX,31.7,9.3,24.0,4.0,,-0.576974
53033022703,WA,23.2,6.4,24.7,3.7,,-0.986105
32031001103,NV,24.5,8.8,32.3,5.5,,-0.415189
08005005612,CO,25.5,7.3,26.8,4.7,,-0.706151
01073014002,AL,37.5,12.3,40.0,6.6,,0.473154
25023511000,MA,35.8,9.9,27.3,5.0,,-0.228749
28007060300,MS,44.5,17.6,49.4,8.2,,1.388853
42091200707,PA,30.1,8.6,27.9,4.9,,-0.454070
04013115200,AZ,39.0,10.7,26.3,3.9,,-0.242260
19145490400,IA,42.0,9.0,30.4,5.3,,0.017429
27013170600,MN,33.1,6.4,21.0,3.9,,-0.786202
37119001915,NC,40.0,10.3,28.5,3.9,,-0.174306
06085501101,CA,22.9,9.9,23.7,4.0,,-0.802785
17031835900,IL,44.0,18.2,42.6,6.9,,1.077308
34015501003,NJ,33.3,9.3,31.2,5.1,,-0.212781
48441012000,TX,28.7,10.1,36.0,6.3,,-0.037332
49035104800,UT,28.2,7.1,25.6,4.1,,-0.738591
48201411700,TX,26.0,3.7,15.9,1.6,,-1.522567
32003000101,NV,34.7,12.2,32.0,5.9,,0.090795
16001000304,ID,29.2,8.2,27.1,5.0,,-0.512290
34007607503,NJ,24.6,8.6,30.1,4.5,,-0.592453
13117130410,GA,31.1,8.9,28.1,4.7,,-0.425829
36061014900,NY,16.4,6.2,23.0,4.3,,-1.171673
42003270100,PA,33.4,8.6,29.5,5.2,,-0.283613
13073030307,GA,33.8,9.1,32.9,4.7,,-0.205555
32007950800,NV,32.6,9.0,28.2,5.5,,-0.288420
42003448000,PA,33.2,10.6,33.9,7.3,,0.167246
17031815400,IL,32.3,10.9,29.2,6.0,,-0.113475
26049010115,MI,40.9,10.6,35.7,6.8,,0.381267
40061279300,OK,42.5,14.9,44.3,9.1,,1.144142
21013960100,KY,50.0,18.4,46.9,11.0,,1.821936
26037010203,MI,45.3,11.7,34.5,6.8,,0.531563
32003006900,NV,30.6,15.3,43.7,9.9,,0.898176
36047049200,NY,24.9,11.2,26.7,5.2,,-0.463337
39113003403,OH,32.0,2.8,12.9,1.4,,-1.505329
51550020804,VA,33.3,9.8,30.7,4.2,,-0.297523
22021000300,LA,41.3,13.5,40.4,7.5,,0.753718
34023008102,NJ,29.7,9.9,33.4,6.5,,-0.070022
42125754400,PA,45.3,15.9,41.5,8.7,,1.156004
54075960101,WV,40.4,15.3,45.6,10.0,,1.239589
06037237900,CA,37.3,16.3,39.7,5.6,,0.564443
06113010513,CA,23.9,5.9,18.2,2.7,,-1.281545
08059009840,CO,23.1,7.7,28.9,5.8,,-0.575353
22071000611,LA,37.9,18.9,43.9,6.7,,0.956059
25003925100,MA,31.1,9.8,32.1,6.7,,-0.050000
39119912300,OH,47.0,15.1,42.4,8.9,,1.208099
48113014129,TX,21.3,4.7,18.0,1.8,,-1.522537
06001403701,CA,27.0,7.7,25.9,4.2,,-0.721405
06081606000,CA,24.3,8.6,24.3,4.2,,-0.794226
27001770200,MN,39.2,12.2,36.3,7.8,,0.543619
17111871306,IL,31.2,8.0,27.8,4.4,,-0.511927
42071012200,PA,37.4,9.2,28.9,6.0,,-0.067991
51059481201,VA,24.1,8.0,26.6,3.4,,-0.854974
25005616100,MA,28.5,7.0,25.6,4.2,,-0.724582
27035951301,MN,30.0,8.2,30.5,5.5,,-0.341158
41059950900,OR,39.6,10.6,30.9,6.0,,0.124625
45045002804,SC,28.2,10.1,37.1,6.5,,0.000662
05007020806,AR,31.7,10.0,38.2,7.8,,0.266037
06085507205,CA,20.0,8.3,27.9,5.0,,-0.745676
13021011100,GA,54.4,28.9,56.4,11.0,,2.770999
22089062500,LA,35.2,9.8,35.4,6.0,,0.081809
29077000700,MO,32.6,7.5,23.6,3.8,,-0.680400
45019005700,SC,29.2,8.6,28.6,4.6,,-0.492727
45079011701,SC,33.5,7.1,19.9,2.6,,-0.908920
48139060210,TX,34.8,8.9,31.1,4.7,,-0.237764
17119403532,IL,35.8,7.5,28.5,4.2,,-0.410483
04019004724,AZ,26.8,8.9,33.7,6.3,,-0.219068
33015003400,NH,31.6,8.5,27.9,5.3,,-0.373496
36081014201,NY,28.1,11.6,24.9,4.1,,-0.520390
41067030200,OR,29.6,7.3,27.3,4.8,,-0.565180
42043022403,PA,35.7,8.8,29.3,5.3,,-0.202400
39113100101,OH,40.4,12.8,36.1,6.7,,0.484875
09001205300,CT,23.8,7.6,26.8,5.1,,-0.694953
41071030801,OR,36.9,11.3,31.7,7.0,,0.216073
06107001006,CA,28.8,9.1,28.1,5.0,,-0.447834
13087970600,GA,33.5,12.3,39.2,6.7,,0.348394
48459950300,TX,37.7,13.6,38.6,7.8,,0.639622
53061052402,WA,36.3,8.2,27.2,4.6,,-0.351551
55079140202,WI,31.7,8.2,31.9,5.5,,-0.254151
01097006103,AL,46.9,18.6,47.0,7.0,,1.313700
44009051302,RI,24.4,7.9,30.1,5.6,,-0.516235
06001438000,CA,26.5,8.5,24.8,4.0,,-0.745013
31103975400,NE,39.6,13.3,41.4,8.8,,0.863514
34027040801,NJ,25.6,8.3,29.7,4.9,,-0.547830
37085071401,NC,41.4,10.9,33.6,5.5,,0.212300
39049008110,OH,36.9,12.4,34.2,7.5,,0.398350
48453001503,TX,27.1,6.5,20.6,3.2,,-1.038007
42021000500,PA,45.9,15.2,38.8,8.7,,1.060794
17201001300,IL,46.1,11.3,30.6,5.0,,0.229597
34021004406,NJ,23.0,11.1,32.1,6.0,,-0.286158
39049001000,OH,29.4,4.2,14.8,2.2,,-1.364849
27123032000,MN,35.9,8.7,26.8,4.3,,-0.379798
36039080501,NY,35.2,11.0,33.0,6.9,,0.177016
45035010816,SC,38.7,7.0,24.0,2.8,,-0.631488
48085031646,TX,24.5,6.9,27.6,3.1,,-0.907225
06019003702,CA,38.1,13.1,31.3,6.0,,0.226747
06073018609,CA,26.1,9.6,22.6,4.1,,-0.747706
13153021201,GA,34.6,8.9,31.9,4.3,,-0.264645
48491020319,TX,34.2,6.5,25.2,3.0,,-0.730873
06095252910,CA,29.2,7.8,24.0,3.7,,-0.760550
13091960300,GA,35.3,13.7,40.0,6.6,,0.485567
26159010600,MI,44.6,16.5,40.3,8.2,,1.080733
37057061902,NC,37.6,12.4,36.6,7.9,,0.528089
37155960702,NC,45.0,15.8,41.3,7.9,,1.049854
48433950300,TX,36.5,14.1,41.3,9.0,,0.837265
34025806501,NJ,30.4,11.9,34.2,6.5,,0.078859
06037120108,CA,35.3,13.9,26.4,4.6,,-0.097527
17031490500,IL,37.3,14.6,38.5,5.8,,0.462046
24510190100,MD,48.4,21.6,48.1,8.1,,1.666302
28017950400,MS,45.2,16.3,47.9,8.1,,1.286832
34025803100,NJ,27.2,7.0,24.5,3.8,,-0.835310
38017040500,ND,31.6,4.8,20.5,2.9,,-1.036530
42077000102,PA,36.7,12.5,34.8,7.2,,0.382115
18129040400,IN,37.6,9.4,31.5,5.1,,-0.077182
26131970100,MI,41.1,15.0,44.6,10.4,,1.259076
36085002100,NY,37.1,13.2,30.4,4.7,,0.037811
37081016800,NC,36.9,11.8,35.0,6.1,,0.236638
37183052706,NC,38.6,11.2,31.8,4.8,,0.023131
48201254500,TX,41.6,15.4,34.7,6.1,,0.553959
06073018504,CA,23.4,8.7,25.2,4.8,,-0.724397
16001000804,ID,27.6,7.8,24.9,5.0,,-0.640003
17039971700,IL,37.0,11.4,36.4,7.5,,0.408723
22051020512,LA,30.8,11.8,38.1,6.8,,0.225471
39061021604,OH,43.9,17.7,44.0,7.8,,1.184156
41051006403,OR,25.3,6.6,22.2,3.9,,-0.963458
51061930703,VA,36.4,9.3,31.9,4.9,,-0.127160
06075026001,CA,21.8,12.0,25.6,4.5,,-0.614900
19099040800,IA,37.2,8.8,29.7,5.3,,-0.148777
26161402100,MI,24.4,5.4,17.2,3.0,,-1.289260
39049010200,OH,36.1,8.2,25.9,3.9,,-0.469161
17031808301,IL,24.1,10.2,29.3,5.9,,-0.391490
21151010200,KY,42.7,11.3,35.1,6.5,,0.420553
36045062100,NY,39.3,11.6,32.6,6.5,,0.270881
39017001001,OH,42.2,12.3,38.0,8.0,,0.702838
39165032004,OH,34.7,7.8,27.4,3.9,,-0.488666
42063960600,PA,39.5,10.0,33.2,6.6,,0.218537
51550021004,VA,33.0,8.6,28.4,3.9,,-0.466419
18089010201,IN,52.1,19.3,45.6,6.8,,1.438079
25017370400,MA,23.2,5.9,22.3,3.9,,-1.057640
47037015402,TN,31.7,10.7,32.2,6.0,,-0.058039
48439113703,TX,33.2,7.8,26.8,3.7,,-0.569520
35049001302,NM,28.4,8.1,17.9,2.9,,-1.023010
39101010202,OH,52.8,12.7,37.8,5.3,,0.726465
55001950202,WI,39.1,13.6,40.8,9.7,,0.946338
06083002101,CA,31.8,9.6,23.9,4.5,,-0.506658
17031030104,IL,24.2,6.4,18.0,3.0,,-1.219331
06107000702,CA,38.4,14.9,29.1,5.8,,0.248773
27097780700,MN,37.3,9.3,30.8,6.0,,-0.012830
36047084000,NY,31.2,13.7,36.6,5.3,,0.134095
36087011502,NY,25.5,10.5,29.7,5.2,,-0.400586
36119983000,NY,35.4,7.2,21.2,1.9,,-0.889581
48201320800,TX,42.1,15.4,31.4,6.0,,0.465842
13021013700,GA,40.7,15.8,40.4,7.1,,0.816214
20173007201,KS,37.5,10.1,31.1,5.0,,-0.064546
24005450501,MD,38.2,11.9,35.8,6.6,,0.355240
48005000301,TX,41.6,13.2,38.4,6.9,,0.625705
05085020101,AR,35.3,7.2,30.9,4.3,,-0.363337
06037192300,CA,22.8,7.3,23.2,3.5,,-1.012619
06073017401,CA,22.3,6.8,21.8,3.7,,-1.070621
18003001100,IN,35.8,7.3,25.0,3.6,,-0.583230
36047027500,NY,30.4,11.0,30.6,4.0,,-0.340107
48201321000,TX,40.0,13.4,31.4,5.8,,0.277740
36047028800,NY,21.9,12.6,27.9,6.3,,-0.321065
48113009608,TX,28.5,8.2,28.3,4.7,,-0.531419
26163593300,MI,32.4,9.2,32.1,5.6,,-0.164483
18057110904,IN,29.1,8.3,28.4,3.9,,-0.593047
55133200102,WI,35.2,8.0,30.3,5.3,,-0.231611
34005702300,NJ,36.8,11.5,35.2,6.4,,0.255850
42029304404,PA,31.6,7.0,25.2,4.5,,-0.615222
56007968000,WY,35.8,11.1,34.4,7.5,,0.303239
48201341501,TX,31.6,7.8,27.7,4.2,,-0.535730
06067009609,CA,30.5,9.9,25.0,3.4,,-0.616301
42101007400,PA,37.3,16.0,39.3,6.3,,0.613241
48141001301,TX,32.2,10.7,31.5,4.9,,-0.182548
06031001401,CA,39.5,14.3,27.9,5.3,,0.160431
31055007472,NE,32.4,6.8,25.7,3.6,,-0.686966
34025807004,NJ,31.1,9.9,31.5,5.3,,-0.213109
37035011802,NC,38.5,11.8,35.4,7.1,,0.401543
40027200601,OK,34.7,7.5,25.3,3.5,,-0.606269
48167725500,TX,31.3,11.6,37.9,7.1,,0.255956
09009166001,CT,26.2,7.5,26.4,4.4,,-0.719233
31079000600,NE,39.0,8.2,28.7,4.6,,-0.233414
53043960400,WA,33.5,12.3,35.4,8.1,,0.394910
18097381002,IN,34.3,11.4,34.9,7.0,,0.236364
06037432101,CA,19.1,10.6,25.1,3.8,,-0.856039
06067009330,CA,28.0,9.3,25.2,3.8,,-0.670335
48121021613,TX,34.0,9.1,26.3,3.4,,-0.523764
55117001000,WI,31.6,8.6,30.1,5.8,,-0.252963
13279970300,GA,39.2,12.4,38.4,6.2,,0.438988
17019010500,IL,30.7,8.6,30.7,5.3,,-0.316081
17031730600,IL,42.1,19.2,46.0,7.5,,1.236147
29021000200,MO,34.7,10.2,33.7,6.5,,0.096113
29099700116,MO,36.9,7.8,28.8,4.2,,-0.354946
36061031704,NY,15.3,4.8,17.2,2.4,,-1.644448
36089491600,NY,42.5,13.0,34.9,6.9,,0.543548
54067950200,WV,44.4,14.2,41.3,8.4,,1.001573
13089020700,GA,30.7,8.9,29.8,3.3,,-0.541885
20091051805,KS,28.2,8.7,33.7,6.2,,-0.200896
27003051305,MN,37.8,10.1,31.7,6.0,,0.069034
32003002942,NV,30.5,11.3,33.9,6.3,,0.019634
39049007424,OH,36.1,11.1,31.7,6.2,,0.095944
26111291400,MI,36.5,9.9,32.3,6.1,,0.048954
24027602306,MD,26.4,8.5,30.2,4.7,,-0.522290
34031182301,NJ,37.9,13.3,29.0,4.9,,0.048733
36059412302,NY,27.5,8.6,27.2,4.9,,-0.547201
04013523102,AZ,34.7,9.5,23.8,3.8,,-0.508444
16075960300,ID,38.1,10.6,33.1,6.3,,0.175588
34029734001,NJ,29.9,13.2,42.7,10.1,,0.760099
36029008400,NY,36.1,10.8,34.0,6.9,,0.219565
42017105206,PA,28.3,6.6,25.3,4.2,,-0.759940
48355003603,TX,40.7,11.6,33.2,5.6,,0.229610
26163531600,MI,46.7,19.5,49.5,7.7,,1.501308
49049010600,UT,32.0,8.5,24.3,4.3,,-0.570363
13313001000,GA,41.0,14.6,34.4,6.2,,0.496730
22069000900,LA,40.3,14.7,42.0,7.3,,0.812127
26163541000,MI,45.2,18.2,47.5,7.3,,1.290508
42005951500,PA,36.7,10.8,33.2,7.2,,0.246944
01097000402,AL,57.8,38.3,65.7,14.9,,4.050325
34007609203,NJ,32.7,9.5,32.5,4.1,,-0.291529
51670820300,VA,46.1,16.2,40.8,7.6,,1.056031
06105000400,CA,37.7,16.7,40.9,9.7,,1.075041
30029000203,MT,33.0,9.3,30.1,6.2,,-0.132482
39059977200,OH,43.5,13.1,38.4,7.8,,0.771844
39057280200,OH,34.6,10.5,33.6,6.3,,0.084846
39095005100,OH,48.5,15.4,35.7,7.3,,0.907480
41045970300,OR,33.5,11.8,33.3,7.7,,0.266621
48053960300,TX,35.1,10.2,33.0,6.0,,0.033835
06037132501,CA,27.6,11.8,30.0,6.1,,-0.165659
17031050600,IL,23.9,3.8,14.9,2.0,,-1.561111
18163003500,IN,42.6,11.3,34.3,6.3,,0.373858
47157021333,TN,33.0,10.7,34.8,5.0,,-0.057566
47155080202,TN,38.5,10.4,34.8,5.9,,0.179978
06037115101,CA,23.8,9.4,29.2,5.1,,-0.532269
17197881109,IL,33.0,6.6,25.6,3.4,,-0.705097
27007450702,MN,32.1,11.3,30.7,7.0,,0.052240
34003023601,NJ,31.8,10.1,26.6,4.6,,-0.394275
36029001500,NY,48.5,20.8,48.5,8.2,,1.648323
36047070600,NY,21.3,7.8,25.7,5.3,,-0.763958
36067012900,NY,41.3,12.3,34.8,6.8,,0.458501
36111954400,NY,32.1,9.9,27.9,5.6,,-0.251981
26125171500,MI,42.7,13.9,42.9,5.9,,0.710561
04021000207,AZ,36.6,6.9,21.7,3.3,,-0.705900
04021000214,AZ,36.8,7.4,23.2,3.6,,-0.599411
17097861603,IL,28.9,8.4,27.5,4.7,,-0.531560
38017000901,ND,34.8,8.1,29.5,5.1,,-0.281470
40109106914,OK,43.4,15.9,41.0,7.7,,0.979820
39049009336,OH,36.6,8.9,26.0,3.7,,-0.436498
39165030504,OH,35.4,8.3,30.1,4.8,,-0.269675
26065004491,MI,27.5,1.7,11.1,0.9,,-1.795821
26125134000,MI,30.1,6.4,26.8,4.3,,-0.667167
42071012601,PA,35.4,8.9,29.9,6.3,,-0.080491
46107000100,SD,36.1,11.3,37.2,8.3,,0.486784
49035114000,UT,30.5,9.0,28.7,4.5,,-0.442562
55005001001,WI,36.2,9.2,31.6,5.9,,-0.038042
08013012708,CO,16.2,6.2,25.3,4.4,,-1.102761
21111012703,KY,39.1,11.4,35.4,6.2,,0.299585
24031701308,MD,23.0,9.0,31.3,4.9,,-0.539821
36061006300,NY,16.5,5.6,21.8,3.9,,-1.277528
44005041100,RI,26.3,8.8,33.8,5.9,,-0.279197
51023040100,VA,36.9,13.0,39.2,7.4,,0.558126
01055000600,AL,44.9,17.8,45.8,10.5,,1.560543
18163003701,IN,39.9,11.9,36.8,6.9,,0.463696
27053110000,MN,34.9,10.0,26.8,3.8,,-0.392920
41029000502,OR,33.4,13.2,35.5,8.9,,0.529689
36047038900,NY,24.6,8.6,19.3,3.3,,-1.021882
37027030100,NC,42.4,16.4,42.1,8.6,,1.106262
47167040100,TN,43.0,13.4,40.0,7.0,,0.731277
08005006708,CO,22.4,5.8,23.9,3.5,,-1.084709
26103000200,MI,29.0,6.7,25.5,4.5,,-0.696669
53021020200,WA,41.4,12.2,26.0,5.0,,0.016922
08013013503,CO,21.2,7.7,23.3,4.4,,-0.936248
08077001501,CO,29.5,8.5,28.1,5.6,,-0.394973
17157950900,IL,36.5,10.4,34.3,6.7,,0.196161
40079040700,OK,44.2,16.6,44.7,9.6,,1.348491
06019006501,CA,44.9,15.6,29.9,5.9,,0.503519
06065047900,CA,31.9,7.7,22.7,3.2,,-0.779573
19127950900,IA,40.7,12.0,30.9,6.6,,0.295689
21089040201,KY,42.8,14.0,41.0,8.7,,0.969734
24005403500,MD,30.5,9.3,32.9,5.6,,-0.190851
33019975300,NH,30.9,8.5,29.1,5.9,,-0.295025
40013796001,OK,41.6,13.1,40.0,7.6,,0.740613
48135002802,TX,39.3,12.5,31.3,5.7,,0.196186
08031003603,CO,23.5,8.6,29.5,4.2,,-0.672808
17043844100,IL,29.4,7.0,25.5,4.5,,-0.669297
36059303900,NY,30.1,11.0,32.1,4.8,,-0.220289
48141010504,TX,43.7,19.5,36.4,7.2,,0.998977
48201531600,TX,33.4,9.6,30.8,5.2,,-0.194156
48439111550,TX,36.2,8.8,28.2,3.0,,-0.468129
51550021302,VA,36.6,8.8,29.1,3.1,,-0.421000
55105003100,WI,32.9,7.7,28.4,5.0,,-0.398052
06083002007,CA,28.0,9.8,27.7,5.4,,-0.400826
36047001300,NY,23.4,8.3,24.3,4.2,,-0.835778
39035152502,OH,40.8,15.7,41.1,7.9,,0.919862
56041975400,WY,34.7,9.0,29.0,5.5,,-0.206697
06037602301,CA,28.2,9.9,25.0,4.0,,-0.616459
25009203100,MA,27.0,7.6,29.2,5.1,,-0.537696
36063023001,NY,36.4,11.3,31.3,6.2,,0.104053
48121020111,TX,30.9,5.3,21.9,2.3,,-1.055935
06059062634,CA,24.5,6.5,21.7,3.0,,-1.102945
21029020101,KY,37.8,10.0,34.5,6.3,,0.173820
21111000400,KY,50.1,21.8,50.8,8.8,,1.875933
06037109800,CA,27.1,10.9,27.0,4.7,,-0.462886
17031170400,IL,29.8,9.6,28.1,5.7,,-0.316848
04013217002,AZ,28.1,8.1,27.8,5.3,,-0.496895
17109011100,IL,37.9,10.9,35.0,6.7,,0.281977
48201222200,TX,43.2,15.7,32.5,6.1,,0.554394
04013216901,AZ,25.7,8.5,30.7,6.0,,-0.387305
06037301206,CA,26.9,11.2,29.4,5.5,,-0.299263
17163502100,IL,48.6,15.6,32.1,7.0,,0.788703
22019001500,LA,50.2,20.7,53.3,8.3,,1.835054
27119021000,MN,39.9,11.7,36.2,7.7,,0.523139
31169963100,NE,37.5,11.2,38.5,7.8,,0.502946
24033805201,MD,44.3,14.6,36.7,5.1,,0.534762
06059087505,CA,31.1,10.9,25.1,4.3,,-0.445484
